source,target,edge_type,weight,metadata
TXN_07761,MERCH_0047,PAID_TO,1.0,"{""amount"": 52917.24}"
TXN_07761,DEV_0012,TRANSACTED_ON,1.0,{}
TXN_07761,IP_00094,ROUTED_THROUGH,1.0,{}
TXN_07761,PM_0487,PAID_WITH,1.0,{}
TXN_07761,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07762,MERCH_0092,PAID_TO,1.0,"{""amount"": 274.96}"
TXN_07762,DEV_0298,TRANSACTED_ON,1.0,{}
TXN_07762,IP_00398,ROUTED_THROUGH,1.0,{}
TXN_07762,PM_0284,PAID_WITH,1.0,{}
TXN_07762,LOC_Hyderabad,LOCATED_IN,1.0,{}
TXN_07763,MERCH_0011,PAID_TO,1.0,"{""amount"": 314.0}"
TXN_07763,DEV_0057,TRANSACTED_ON,1.0,{}
TXN_07763,IP_00121,ROUTED_THROUGH,1.0,{}
TXN_07763,PM_0025,PAID_WITH,1.0,{}
TXN_07763,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07764,MERCH_0064,PAID_TO,1.0,"{""amount"": 9841.96}"
TXN_07764,DEV_0064,TRANSACTED_ON,1.0,{}
TXN_07764,IP_00145,ROUTED_THROUGH,1.0,{}
TXN_07764,PM_0258,PAID_WITH,1.0,{}
TXN_07764,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07765,MERCH_0024,PAID_TO,1.0,"{""amount"": 7251.91}"
TXN_07765,DEV_0385,TRANSACTED_ON,1.0,{}
TXN_07765,IP_00045,ROUTED_THROUGH,1.0,{}
TXN_07765,PM_0300,PAID_WITH,1.0,{}
TXN_07765,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07766,MERCH_0099,PAID_TO,1.0,"{""amount"": 431.8}"
TXN_07766,DEV_0247,TRANSACTED_ON,1.0,{}
TXN_07766,IP_00589,ROUTED_THROUGH,1.0,{}
TXN_07766,PM_0409,PAID_WITH,1.0,{}
TXN_07766,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07767,MERCH_0017,PAID_TO,1.0,"{""amount"": 666.86}"
TXN_07767,DEV_0401,TRANSACTED_ON,1.0,{}
TXN_07767,IP_00657,ROUTED_THROUGH,1.0,{}
TXN_07767,PM_0078,PAID_WITH,1.0,{}
TXN_07767,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07768,MERCH_0039,PAID_TO,1.0,"{""amount"": 145.97}"
TXN_07768,DEV_0195,TRANSACTED_ON,1.0,{}
TXN_07768,IP_00456,ROUTED_THROUGH,1.0,{}
TXN_07768,PM_0310,PAID_WITH,1.0,{}
TXN_07768,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07769,MERCH_0023,PAID_TO,1.0,"{""amount"": 213.19}"
TXN_07769,DEV_0357,TRANSACTED_ON,1.0,{}
TXN_07769,IP_00917,ROUTED_THROUGH,1.0,{}
TXN_07769,PM_0349,PAID_WITH,1.0,{}
TXN_07769,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07770,MERCH_0088,PAID_TO,1.0,"{""amount"": 317.41}"
TXN_07770,DEV_0464,TRANSACTED_ON,1.0,{}
TXN_07770,IP_00336,ROUTED_THROUGH,1.0,{}
TXN_07770,PM_0231,PAID_WITH,1.0,{}
TXN_07770,LOC_Bengaluru,LOCATED_IN,1.0,{}
TXN_07771,MERCH_0006,PAID_TO,1.0,"{""amount"": 234.97}"
TXN_07771,DEV_0321,TRANSACTED_ON,1.0,{}
TXN_07771,IP_00813,ROUTED_THROUGH,1.0,{}
TXN_07771,PM_0006,PAID_WITH,1.0,{}
TXN_07771,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07772,MERCH_0025,PAID_TO,1.0,"{""amount"": 5549.47}"
TXN_07772,DEV_0297,TRANSACTED_ON,1.0,{}
TXN_07772,IP_00570,ROUTED_THROUGH,1.0,{}
TXN_07772,PM_0197,PAID_WITH,1.0,{}
TXN_07772,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07773,MERCH_0083,PAID_TO,1.0,"{""amount"": 20409.88}"
TXN_07773,DEV_0414,TRANSACTED_ON,1.0,{}
TXN_07773,IP_00618,ROUTED_THROUGH,1.0,{}
TXN_07773,PM_0035,PAID_WITH,1.0,{}
TXN_07773,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07774,MERCH_0071,PAID_TO,1.0,"{""amount"": 19828.14}"
TXN_07774,DEV_0414,TRANSACTED_ON,1.0,{}
TXN_07774,IP_00618,ROUTED_THROUGH,1.0,{}
TXN_07774,PM_0035,PAID_WITH,1.0,{}
TXN_07774,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07775,MERCH_0056,PAID_TO,1.0,"{""amount"": 19070.17}"
TXN_07775,DEV_0328,TRANSACTED_ON,1.0,{}
TXN_07775,IP_00044,ROUTED_THROUGH,1.0,{}
TXN_07775,PM_0070,PAID_WITH,1.0,{}
TXN_07775,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07776,MERCH_0078,PAID_TO,1.0,"{""amount"": 21526.57}"
TXN_07776,DEV_0140,TRANSACTED_ON,1.0,{}
TXN_07776,IP_00022,ROUTED_THROUGH,1.0,{}
TXN_07776,PM_0070,PAID_WITH,1.0,{}
TXN_07776,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07777,MERCH_0056,PAID_TO,1.0,"{""amount"": 22098.77}"
TXN_07777,DEV_0140,TRANSACTED_ON,1.0,{}
TXN_07777,IP_00022,ROUTED_THROUGH,1.0,{}
TXN_07777,PM_0459,PAID_WITH,1.0,{}
TXN_07777,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07778,MERCH_0023,PAID_TO,1.0,"{""amount"": 379.28}"
TXN_07778,DEV_0015,TRANSACTED_ON,1.0,{}
TXN_07778,IP_00558,ROUTED_THROUGH,1.0,{}
TXN_07778,PM_0393,PAID_WITH,1.0,{}
TXN_07778,LOC_Bengaluru,LOCATED_IN,1.0,{}
TXN_07779,MERCH_0067,PAID_TO,1.0,"{""amount"": 18312.69}"
TXN_07779,DEV_0414,TRANSACTED_ON,1.0,{}
TXN_07779,IP_00618,ROUTED_THROUGH,1.0,{}
TXN_07779,PM_0035,PAID_WITH,1.0,{}
TXN_07779,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07780,MERCH_0026,PAID_TO,1.0,"{""amount"": 22135.61}"
TXN_07780,DEV_0328,TRANSACTED_ON,1.0,{}
TXN_07780,IP_00044,ROUTED_THROUGH,1.0,{}
TXN_07780,PM_0070,PAID_WITH,1.0,{}
TXN_07780,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07781,MERCH_0023,PAID_TO,1.0,"{""amount"": 14532.4}"
TXN_07781,DEV_0328,TRANSACTED_ON,1.0,{}
TXN_07781,IP_00044,ROUTED_THROUGH,1.0,{}
TXN_07781,PM_0236,PAID_WITH,1.0,{}
TXN_07781,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07782,MERCH_0031,PAID_TO,1.0,"{""amount"": 91.41}"
TXN_07782,DEV_0456,TRANSACTED_ON,1.0,{}
TXN_07782,IP_00708,ROUTED_THROUGH,1.0,{}
TXN_07782,PM_0132,PAID_WITH,1.0,{}
TXN_07782,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07783,MERCH_0075,PAID_TO,1.0,"{""amount"": 329.38}"
TXN_07783,DEV_0066,TRANSACTED_ON,1.0,{}
TXN_07783,IP_00822,ROUTED_THROUGH,1.0,{}
TXN_07783,PM_0321,PAID_WITH,1.0,{}
TXN_07783,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07784,MERCH_0091,PAID_TO,1.0,"{""amount"": 157.78}"
TXN_07784,DEV_0051,TRANSACTED_ON,1.0,{}
TXN_07784,IP_00922,ROUTED_THROUGH,1.0,{}
TXN_07784,PM_0039,PAID_WITH,1.0,{}
TXN_07784,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07785,MERCH_0099,PAID_TO,1.0,"{""amount"": 100.16}"
TXN_07785,DEV_0290,TRANSACTED_ON,1.0,{}
TXN_07785,IP_00904,ROUTED_THROUGH,1.0,{}
TXN_07785,PM_0087,PAID_WITH,1.0,{}
TXN_07785,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07786,MERCH_0051,PAID_TO,1.0,"{""amount"": 68.57}"
TXN_07786,DEV_0003,TRANSACTED_ON,1.0,{}
TXN_07786,IP_00342,ROUTED_THROUGH,1.0,{}
TXN_07786,PM_0225,PAID_WITH,1.0,{}
TXN_07786,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07787,MERCH_0043,PAID_TO,1.0,"{""amount"": 100.77}"
TXN_07787,DEV_0045,TRANSACTED_ON,1.0,{}
TXN_07787,IP_00761,ROUTED_THROUGH,1.0,{}
TXN_07787,PM_0085,PAID_WITH,1.0,{}
TXN_07787,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07788,MERCH_0087,PAID_TO,1.0,"{""amount"": 191.93}"
TXN_07788,DEV_0117,TRANSACTED_ON,1.0,{}
TXN_07788,IP_00246,ROUTED_THROUGH,1.0,{}
TXN_07788,PM_0290,PAID_WITH,1.0,{}
TXN_07788,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07789,MERCH_0023,PAID_TO,1.0,"{""amount"": 76831.18}"
TXN_07789,DEV_0263,TRANSACTED_ON,1.0,{}
TXN_07789,IP_00124,ROUTED_THROUGH,1.0,{}
TXN_07789,PM_0073,PAID_WITH,1.0,{}
TXN_07789,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07790,MERCH_0065,PAID_TO,1.0,"{""amount"": 352.41}"
TXN_07790,DEV_0194,TRANSACTED_ON,1.0,{}
TXN_07790,IP_00143,ROUTED_THROUGH,1.0,{}
TXN_07790,PM_0437,PAID_WITH,1.0,{}
TXN_07790,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07791,MERCH_0007,PAID_TO,1.0,"{""amount"": 527.93}"
TXN_07791,DEV_0365,TRANSACTED_ON,1.0,{}
TXN_07791,IP_00539,ROUTED_THROUGH,1.0,{}
TXN_07791,PM_0450,PAID_WITH,1.0,{}
TXN_07791,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07792,MERCH_0018,PAID_TO,1.0,"{""amount"": 681.65}"
TXN_07792,DEV_0183,TRANSACTED_ON,1.0,{}
TXN_07792,IP_00309,ROUTED_THROUGH,1.0,{}
TXN_07792,PM_0381,PAID_WITH,1.0,{}
TXN_07792,LOC_Hyderabad,LOCATED_IN,1.0,{}
TXN_07793,MERCH_0071,PAID_TO,1.0,"{""amount"": 324.75}"
TXN_07793,DEV_0043,TRANSACTED_ON,1.0,{}
TXN_07793,IP_00421,ROUTED_THROUGH,1.0,{}
TXN_07793,PM_0306,PAID_WITH,1.0,{}
TXN_07793,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07794,MERCH_0094,PAID_TO,1.0,"{""amount"": 8417.67}"
TXN_07794,DEV_0305,TRANSACTED_ON,1.0,{}
TXN_07794,IP_00776,ROUTED_THROUGH,1.0,{}
TXN_07794,PM_0346,PAID_WITH,1.0,{}
TXN_07794,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07795,MERCH_0041,PAID_TO,1.0,"{""amount"": 79.22}"
TXN_07795,DEV_0014,TRANSACTED_ON,1.0,{}
TXN_07795,IP_00856,ROUTED_THROUGH,1.0,{}
TXN_07795,PM_0492,PAID_WITH,1.0,{}
TXN_07795,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07796,MERCH_0019,PAID_TO,1.0,"{""amount"": 207.95}"
TXN_07796,DEV_0117,TRANSACTED_ON,1.0,{}
TXN_07796,IP_00943,ROUTED_THROUGH,1.0,{}
TXN_07796,PM_0030,PAID_WITH,1.0,{}
TXN_07796,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07797,MERCH_0068,PAID_TO,1.0,"{""amount"": 468.41}"
TXN_07797,DEV_0338,TRANSACTED_ON,1.0,{}
TXN_07797,IP_00568,ROUTED_THROUGH,1.0,{}
TXN_07797,PM_0255,PAID_WITH,1.0,{}
TXN_07797,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07798,MERCH_0073,PAID_TO,1.0,"{""amount"": 441.92}"
TXN_07798,DEV_0040,TRANSACTED_ON,1.0,{}
TXN_07798,IP_00631,ROUTED_THROUGH,1.0,{}
TXN_07798,PM_0338,PAID_WITH,1.0,{}
TXN_07798,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07799,MERCH_0095,PAID_TO,1.0,"{""amount"": 6771.24}"
TXN_07799,DEV_0218,TRANSACTED_ON,1.0,{}
TXN_07799,IP_00784,ROUTED_THROUGH,1.0,{}
TXN_07799,PM_0305,PAID_WITH,1.0,{}
TXN_07799,LOC_Bengaluru,LOCATED_IN,1.0,{}
TXN_07800,MERCH_0095,PAID_TO,1.0,"{""amount"": 487.64}"
TXN_07800,DEV_0089,TRANSACTED_ON,1.0,{}
TXN_07800,IP_00081,ROUTED_THROUGH,1.0,{}
TXN_07800,PM_0483,PAID_WITH,1.0,{}
TXN_07800,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07801,MERCH_0065,PAID_TO,1.0,"{""amount"": 13042.54}"
TXN_07801,DEV_0079,TRANSACTED_ON,1.0,{}
TXN_07801,IP_00841,ROUTED_THROUGH,1.0,{}
TXN_07801,PM_0210,PAID_WITH,1.0,{}
TXN_07801,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07802,MERCH_0012,PAID_TO,1.0,"{""amount"": 58.85}"
TXN_07802,DEV_0497,TRANSACTED_ON,1.0,{}
TXN_07802,IP_00923,ROUTED_THROUGH,1.0,{}
TXN_07802,PM_0359,PAID_WITH,1.0,{}
TXN_07802,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07803,MERCH_0014,PAID_TO,1.0,"{""amount"": 353.05}"
TXN_07803,DEV_0454,TRANSACTED_ON,1.0,{}
TXN_07803,IP_00847,ROUTED_THROUGH,1.0,{}
TXN_07803,PM_0199,PAID_WITH,1.0,{}
TXN_07803,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07804,MERCH_0022,PAID_TO,1.0,"{""amount"": 56392.61}"
TXN_07804,DEV_0095,TRANSACTED_ON,1.0,{}
TXN_07804,IP_00095,ROUTED_THROUGH,1.0,{}
TXN_07804,PM_0150,PAID_WITH,1.0,{}
TXN_07804,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07805,MERCH_0075,PAID_TO,1.0,"{""amount"": 390.05}"
TXN_07805,DEV_0193,TRANSACTED_ON,1.0,{}
TXN_07805,IP_00702,ROUTED_THROUGH,1.0,{}
TXN_07805,PM_0303,PAID_WITH,1.0,{}
TXN_07805,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07806,MERCH_0095,PAID_TO,1.0,"{""amount"": 150.2}"
TXN_07806,DEV_0433,TRANSACTED_ON,1.0,{}
TXN_07806,IP_00907,ROUTED_THROUGH,1.0,{}
TXN_07806,PM_0124,PAID_WITH,1.0,{}
TXN_07806,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07807,MERCH_0056,PAID_TO,1.0,"{""amount"": 216.09}"
TXN_07807,DEV_0225,TRANSACTED_ON,1.0,{}
TXN_07807,IP_00307,ROUTED_THROUGH,1.0,{}
TXN_07807,PM_0461,PAID_WITH,1.0,{}
TXN_07807,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07808,MERCH_0083,PAID_TO,1.0,"{""amount"": 30055.18}"
TXN_07808,DEV_0115,TRANSACTED_ON,1.0,{}
TXN_07808,IP_00888,ROUTED_THROUGH,1.0,{}
TXN_07808,PM_0023,PAID_WITH,1.0,{}
TXN_07808,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07809,MERCH_0084,PAID_TO,1.0,"{""amount"": 127.76}"
TXN_07809,DEV_0435,TRANSACTED_ON,1.0,{}
TXN_07809,IP_00343,ROUTED_THROUGH,1.0,{}
TXN_07809,PM_0270,PAID_WITH,1.0,{}
TXN_07809,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07810,MERCH_0057,PAID_TO,1.0,"{""amount"": 13210.77}"
TXN_07810,DEV_0189,TRANSACTED_ON,1.0,{}
TXN_07810,IP_00902,ROUTED_THROUGH,1.0,{}
TXN_07810,PM_0133,PAID_WITH,1.0,{}
TXN_07810,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07811,MERCH_0073,PAID_TO,1.0,"{""amount"": 9607.77}"
TXN_07811,DEV_0048,TRANSACTED_ON,1.0,{}
TXN_07811,IP_00563,ROUTED_THROUGH,1.0,{}
TXN_07811,PM_0423,PAID_WITH,1.0,{}
TXN_07811,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07812,MERCH_0052,PAID_TO,1.0,"{""amount"": 10267.9}"
TXN_07812,DEV_0474,TRANSACTED_ON,1.0,{}
TXN_07812,IP_00102,ROUTED_THROUGH,1.0,{}
TXN_07812,PM_0407,PAID_WITH,1.0,{}
TXN_07812,LOC_Bengaluru,LOCATED_IN,1.0,{}
TXN_07813,MERCH_0042,PAID_TO,1.0,"{""amount"": 191.71}"
TXN_07813,DEV_0473,TRANSACTED_ON,1.0,{}
TXN_07813,IP_00305,ROUTED_THROUGH,1.0,{}
TXN_07813,PM_0235,PAID_WITH,1.0,{}
TXN_07813,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07814,MERCH_0049,PAID_TO,1.0,"{""amount"": 265.73}"
TXN_07814,DEV_0428,TRANSACTED_ON,1.0,{}
TXN_07814,IP_00938,ROUTED_THROUGH,1.0,{}
TXN_07814,PM_0419,PAID_WITH,1.0,{}
TXN_07814,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07815,MERCH_0017,PAID_TO,1.0,"{""amount"": 1260.63}"
TXN_07815,DEV_0224,TRANSACTED_ON,1.0,{}
TXN_07815,IP_00051,ROUTED_THROUGH,1.0,{}
TXN_07815,PM_0089,PAID_WITH,1.0,{}
TXN_07815,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07816,MERCH_0053,PAID_TO,1.0,"{""amount"": 162.08}"
TXN_07816,DEV_0186,TRANSACTED_ON,1.0,{}
TXN_07816,IP_00132,ROUTED_THROUGH,1.0,{}
TXN_07816,PM_0288,PAID_WITH,1.0,{}
TXN_07816,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07817,MERCH_0017,PAID_TO,1.0,"{""amount"": 9690.3}"
TXN_07817,DEV_0170,TRANSACTED_ON,1.0,{}
TXN_07817,IP_00054,ROUTED_THROUGH,1.0,{}
TXN_07817,PM_0203,PAID_WITH,1.0,{}
TXN_07817,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07818,MERCH_0089,PAID_TO,1.0,"{""amount"": 275.76}"
TXN_07818,DEV_0420,TRANSACTED_ON,1.0,{}
TXN_07818,IP_00292,ROUTED_THROUGH,1.0,{}
TXN_07818,PM_0460,PAID_WITH,1.0,{}
TXN_07818,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07819,MERCH_0013,PAID_TO,1.0,"{""amount"": 8082.73}"
TXN_07819,DEV_0012,TRANSACTED_ON,1.0,{}
TXN_07819,IP_00836,ROUTED_THROUGH,1.0,{}
TXN_07819,PM_0302,PAID_WITH,1.0,{}
TXN_07819,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07820,MERCH_0021,PAID_TO,1.0,"{""amount"": 295.46}"
TXN_07820,DEV_0201,TRANSACTED_ON,1.0,{}
TXN_07820,IP_00850,ROUTED_THROUGH,1.0,{}
TXN_07820,PM_0416,PAID_WITH,1.0,{}
TXN_07820,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07821,MERCH_0043,PAID_TO,1.0,"{""amount"": 999.18}"
TXN_07821,DEV_0343,TRANSACTED_ON,1.0,{}
TXN_07821,IP_00657,ROUTED_THROUGH,1.0,{}
TXN_07821,PM_0390,PAID_WITH,1.0,{}
TXN_07821,LOC_Pune,LOCATED_IN,1.0,{}
TXN_07822,MERCH_0095,PAID_TO,1.0,"{""amount"": 50.33}"
TXN_07822,DEV_0431,TRANSACTED_ON,1.0,{}
TXN_07822,IP_00733,ROUTED_THROUGH,1.0,{}
TXN_07822,PM_0144,PAID_WITH,1.0,{}
TXN_07822,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07823,MERCH_0096,PAID_TO,1.0,"{""amount"": 281.49}"
TXN_07823,DEV_0496,TRANSACTED_ON,1.0,{}
TXN_07823,IP_00820,ROUTED_THROUGH,1.0,{}
TXN_07823,PM_0065,PAID_WITH,1.0,{}
TXN_07823,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07824,MERCH_0005,PAID_TO,1.0,"{""amount"": 11466.15}"
TXN_07824,DEV_0339,TRANSACTED_ON,1.0,{}
TXN_07824,IP_00904,ROUTED_THROUGH,1.0,{}
TXN_07824,PM_0276,PAID_WITH,1.0,{}
TXN_07824,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07825,MERCH_0019,PAID_TO,1.0,"{""amount"": 318.26}"
TXN_07825,DEV_0441,TRANSACTED_ON,1.0,{}
TXN_07825,IP_00331,ROUTED_THROUGH,1.0,{}
TXN_07825,PM_0145,PAID_WITH,1.0,{}
TXN_07825,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07826,MERCH_0002,PAID_TO,1.0,"{""amount"": 132.19}"
TXN_07826,DEV_0415,TRANSACTED_ON,1.0,{}
TXN_07826,IP_00828,ROUTED_THROUGH,1.0,{}
TXN_07826,PM_0160,PAID_WITH,1.0,{}
TXN_07826,LOC_Hyderabad,LOCATED_IN,1.0,{}
TXN_07827,MERCH_0055,PAID_TO,1.0,"{""amount"": 632.6}"
TXN_07827,DEV_0115,TRANSACTED_ON,1.0,{}
TXN_07827,IP_00507,ROUTED_THROUGH,1.0,{}
TXN_07827,PM_0188,PAID_WITH,1.0,{}
TXN_07827,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07828,MERCH_0012,PAID_TO,1.0,"{""amount"": 38206.49}"
TXN_07828,DEV_0353,TRANSACTED_ON,1.0,{}
TXN_07828,IP_00172,ROUTED_THROUGH,1.0,{}
TXN_07828,PM_0357,PAID_WITH,1.0,{}
TXN_07828,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07829,MERCH_0038,PAID_TO,1.0,"{""amount"": 941.64}"
TXN_07829,DEV_0073,TRANSACTED_ON,1.0,{}
TXN_07829,IP_00258,ROUTED_THROUGH,1.0,{}
TXN_07829,PM_0018,PAID_WITH,1.0,{}
TXN_07829,LOC_Kolkata,LOCATED_IN,1.0,{}
TXN_07830,MERCH_0083,PAID_TO,1.0,"{""amount"": 107.98}"
TXN_07830,DEV_0037,TRANSACTED_ON,1.0,{}
TXN_07830,IP_00456,ROUTED_THROUGH,1.0,{}
TXN_07830,PM_0161,PAID_WITH,1.0,{}
TXN_07830,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07831,MERCH_0016,PAID_TO,1.0,"{""amount"": 10689.91}"
TXN_07831,DEV_0085,TRANSACTED_ON,1.0,{}
TXN_07831,IP_00544,ROUTED_THROUGH,1.0,{}
TXN_07831,PM_0473,PAID_WITH,1.0,{}
TXN_07831,LOC_Ahmedabad,LOCATED_IN,1.0,{}
TXN_07832,MERCH_0006,PAID_TO,1.0,"{""amount"": 6849.28}"
TXN_07832,DEV_0012,TRANSACTED_ON,1.0,{}
TXN_07832,IP_00730,ROUTED_THROUGH,1.0,{}
TXN_07832,PM_0237,PAID_WITH,1.0,{}
TXN_07832,LOC_Bengaluru,LOCATED_IN,1.0,{}
TXN_07833,MERCH_0087,PAID_TO,1.0,"{""amount"": 595.05}"
TXN_07833,DEV_0033,TRANSACTED_ON,1.0,{}
TXN_07833,IP_00632,ROUTED_THROUGH,1.0,{}
TXN_07833,PM_0012,PAID_WITH,1.0,{}
TXN_07833,LOC_Hyderabad,LOCATED_IN,1.0,{}
TXN_07834,MERCH_0032,PAID_TO,1.0,"{""amount"": 8122.86}"
TXN_07834,DEV_0211,TRANSACTED_ON,1.0,{}
TXN_07834,IP_00779,ROUTED_THROUGH,1.0,{}
TXN_07834,PM_0265,PAID_WITH,1.0,{}
TXN_07834,LOC_Hyderabad,LOCATED_IN,1.0,{}
TXN_07835,MERCH_0087,PAID_TO,1.0,"{""amount"": 152.32}"
TXN_07835,DEV_0146,TRANSACTED_ON,1.0,{}
TXN_07835,IP_00484,ROUTED_THROUGH,1.0,{}
TXN_07835,PM_0125,PAID_WITH,1.0,{}
TXN_07835,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07836,MERCH_0090,PAID_TO,1.0,"{""amount"": 77391.17}"
TXN_07836,DEV_0308,TRANSACTED_ON,1.0,{}
TXN_07836,IP_00695,ROUTED_THROUGH,1.0,{}
TXN_07836,PM_0365,PAID_WITH,1.0,{}
TXN_07836,LOC_Jaipur,LOCATED_IN,1.0,{}
TXN_07837,MERCH_0093,PAID_TO,1.0,"{""amount"": 544.15}"
TXN_07837,DEV_0391,TRANSACTED_ON,1.0,{}
TXN_07837,IP_00157,ROUTED_THROUGH,1.0,{}
TXN_07837,PM_0149,PAID_WITH,1.0,{}
TXN_07837,LOC_Surat,LOCATED_IN,1.0,{}
TXN_07838,MERCH_0040,PAID_TO,1.0,"{""amount"": 78.66}"
TXN_07838,DEV_0135,TRANSACTED_ON,1.0,{}
TXN_07838,IP_00741,ROUTED_THROUGH,1.0,{}
TXN_07838,PM_0131,PAID_WITH,1.0,{}
TXN_07838,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07839,MERCH_0073,PAID_TO,1.0,"{""amount"": 196.09}"
TXN_07839,DEV_0462,TRANSACTED_ON,1.0,{}
TXN_07839,IP_00804,ROUTED_THROUGH,1.0,{}
TXN_07839,PM_0277,PAID_WITH,1.0,{}
TXN_07839,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07840,MERCH_0040,PAID_TO,1.0,"{""amount"": 67.39}"
TXN_07840,DEV_0064,TRANSACTED_ON,1.0,{}
TXN_07840,IP_00310,ROUTED_THROUGH,1.0,{}
TXN_07840,PM_0221,PAID_WITH,1.0,{}
TXN_07840,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07841,MERCH_0008,PAID_TO,1.0,"{""amount"": 2668.71}"
TXN_07841,DEV_0146,TRANSACTED_ON,1.0,{}
TXN_07841,IP_00484,ROUTED_THROUGH,1.0,{}
TXN_07841,PM_0419,PAID_WITH,1.0,{}
TXN_07841,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07842,MERCH_0099,PAID_TO,1.0,"{""amount"": 224.67}"
TXN_07842,DEV_0082,TRANSACTED_ON,1.0,{}
TXN_07842,IP_00470,ROUTED_THROUGH,1.0,{}
TXN_07842,PM_0269,PAID_WITH,1.0,{}
TXN_07842,LOC_Mumbai,LOCATED_IN,1.0,{}
TXN_07843,MERCH_0089,PAID_TO,1.0,"{""amount"": 980.35}"
TXN_07843,DEV_0338,TRANSACTED_ON,1.0,{}
TXN_07843,IP_00668,ROUTED_THROUGH,1.0,{}
TXN_07843,PM_0284,PAID_WITH,1.0,{}
TXN_07843,LOC_Chennai,LOCATED_IN,1.0,{}
TXN_07844,MERCH_0030,PAID_TO,1.0,"{""amount"": 679.73}"
TXN_07844,DEV_0487,TRANSACTED_ON,1.0,{}
TXN_07844,IP_00719,ROUTED_THROUGH,1.0,{}
TXN_07844,PM_0332,PAID_WITH,1.0,{}
TXN_07844,LOC_Delhi,LOCATED_IN,1.0,{}
TXN_07845,MERCH_0036,PAID_TO,1.0,"{""amount"": 292.68}"
TXN_07845,DEV_0110,TRANSACTED_ON,1.0,{}
TXN_07845,IP_00224,ROUTED_THROUGH,1.0,{}
