ring_id,customer_id,individual_risk_score,network_risk_score,is_core_member
FR_026,CUST_01494,11.43,85.0,False
FR_026,CUST_00512,12.94,85.0,False
FR_026,CUST_01370,11.66,85.0,False
FR_026,CUST_01244,18.47,85.0,False
FR_026,CUST_00242,11.43,85.0,False
FR_026,CUST_00229,9.89,85.0,False
FR_026,CUST_01468,41.79,85.0,False
FR_026,CUST_00670,11.62,85.0,False
FR_026,CUST_01577,15.44,85.0,False
FR_026,CUST_00381,28.48,85.0,False
FR_026,CUST_00059,34.38,85.0,False
FR_026,CUST_01734,11.72,85.0,False
FR_026,CUST_01891,8.34,85.0,False
FR_026,CUST_01331,18.95,85.0,False
FR_026,CUST_01081,11.79,85.0,False
FR_026,CUST_01668,16.44,85.0,False
FR_026,CUST_00061,22.11,85.0,False
FR_026,CUST_01166,19.18,85.0,False
FR_026,CUST_01524,7.44,85.0,False
FR_026,CUST_01850,18.59,85.0,False
FR_026,CUST_00065,32.72,85.0,False
FR_026,CUST_01007,10.0,85.0,False
FR_026,CUST_00510,38.75,85.0,False
FR_026,CUST_00372,12.84,85.0,False
FR_026,CUST_00181,13.5,85.0,False
FR_026,CUST_00406,9.31,85.0,False
FR_026,CUST_01737,28.68,85.0,False
FR_026,CUST_00986,31.7,85.0,False
FR_026,CUST_00443,9.65,85.0,False
FR_026,CUST_01725,41.74,85.0,False
FR_026,CUST_01508,13.64,85.0,False
FR_026,CUST_00060,34.28,85.0,False
FR_026,CUST_00138,9.67,85.0,False
FR_026,CUST_00726,14.23,85.0,False
FR_026,CUST_01167,12.94,85.0,False
FR_026,CUST_00493,16.09,85.0,False
FR_026,CUST_01113,14.35,85.0,False
FR_026,CUST_00223,7.8,85.0,False
FR_026,CUST_00331,10.75,85.0,False
FR_026,CUST_00579,23.77,85.0,False
FR_026,CUST_00844,7.14,85.0,False
FR_026,CUST_01469,12.14,85.0,False
FR_026,CUST_00062,27.75,85.0,True
FR_026,CUST_00066,31.09,85.0,False
FR_026,CUST_01887,10.53,85.0,False
FR_026,CUST_00297,7.12,85.0,False
FR_026,CUST_01055,63.89,85.0,False
FR_026,CUST_01868,14.0,85.0,False
FR_026,CUST_01906,30.93,85.0,False
