node_id,node_type,label,metadata
TXN_08792,Transaction,TXN_08792,"{""amount"": 11059.7, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-22T15:25:15""}"
TXN_08793,Transaction,TXN_08793,"{""amount"": 25503.08, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-22T15:29:38""}"
TXN_08794,Transaction,TXN_08794,"{""amount"": 172.49, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-22T15:41:34""}"
TXN_08795,Transaction,TXN_08795,"{""amount"": 10181.81, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-22T15:43:02""}"
TXN_08796,Transaction,TXN_08796,"{""amount"": 73258.77, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-22T15:49:55""}"
TXN_08797,Transaction,TXN_08797,"{""amount"": 351.04, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-02-22T16:07:16""}"
TXN_08798,Transaction,TXN_08798,"{""amount"": 53128.84, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-22T16:10:49""}"
TXN_08799,Transaction,TXN_08799,"{""amount"": 10264.13, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-22T16:21:47""}"
TXN_08800,Transaction,TXN_08800,"{""amount"": 378.06, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-22T16:26:22""}"
TXN_08801,Transaction,TXN_08801,"{""amount"": 340.06, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-22T16:32:29""}"
TXN_08802,Transaction,TXN_08802,"{""amount"": 246.94, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-22T16:40:47""}"
TXN_08803,Transaction,TXN_08803,"{""amount"": 13466.67, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-02-22T17:26:26""}"
TXN_08804,Transaction,TXN_08804,"{""amount"": 734.1, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-02-22T18:51:18""}"
TXN_08805,Transaction,TXN_08805,"{""amount"": 63.85, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-02-22T19:33:25""}"
TXN_08806,Transaction,TXN_08806,"{""amount"": 6319.08, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-22T20:00:25""}"
TXN_08807,Transaction,TXN_08807,"{""amount"": 39858.65, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-02-22T20:16:34""}"
TXN_08808,Transaction,TXN_08808,"{""amount"": 66950.45, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-22T20:38:02""}"
TXN_08809,Transaction,TXN_08809,"{""amount"": 38794.88, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-22T21:21:26""}"
TXN_08810,Transaction,TXN_08810,"{""amount"": 18121.93, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-22T21:33:57""}"
TXN_08811,Transaction,TXN_08811,"{""amount"": 4414.59, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-22T22:02:09""}"
TXN_08812,Transaction,TXN_08812,"{""amount"": 11958.05, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-22T22:48:08""}"
TXN_08813,Transaction,TXN_08813,"{""amount"": 13537.52, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-22T23:55:10""}"
TXN_08814,Transaction,TXN_08814,"{""amount"": 12093.41, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T00:08:40""}"
TXN_08815,Transaction,TXN_08815,"{""amount"": 348.55, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T01:00:58""}"
TXN_08816,Transaction,TXN_08816,"{""amount"": 72700.32, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T01:20:02""}"
TXN_08817,Transaction,TXN_08817,"{""amount"": 144.43, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T01:34:08""}"
TXN_08818,Transaction,TXN_08818,"{""amount"": 5084.83, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T01:45:10""}"
TXN_08819,Transaction,TXN_08819,"{""amount"": 444.26, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T01:50:16""}"
TXN_08820,Transaction,TXN_08820,"{""amount"": 630.66, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T01:58:58""}"
TXN_08821,Transaction,TXN_08821,"{""amount"": 841.56, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T02:06:37""}"
TXN_08822,Transaction,TXN_08822,"{""amount"": 201.7, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T02:17:52""}"
TXN_08823,Transaction,TXN_08823,"{""amount"": 11338.89, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T02:26:24""}"
TXN_08824,Transaction,TXN_08824,"{""amount"": 14179.76, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T02:36:35""}"
TXN_08825,Transaction,TXN_08825,"{""amount"": 264.58, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T02:46:11""}"
TXN_08826,Transaction,TXN_08826,"{""amount"": 76.95, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T02:46:52""}"
TXN_08827,Transaction,TXN_08827,"{""amount"": 11949.09, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T02:57:02""}"
TXN_08828,Transaction,TXN_08828,"{""amount"": 617.98, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T03:05:47""}"
TXN_08829,Transaction,TXN_08829,"{""amount"": 67.69, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T03:12:46""}"
TXN_08830,Transaction,TXN_08830,"{""amount"": 258.51, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T03:16:01""}"
TXN_08831,Transaction,TXN_08831,"{""amount"": 335.16, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-02-23T03:22:01""}"
TXN_08832,Transaction,TXN_08832,"{""amount"": 657.54, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-02-23T03:24:34""}"
TXN_08833,Transaction,TXN_08833,"{""amount"": 303.08, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T03:29:39""}"
TXN_08834,Transaction,TXN_08834,"{""amount"": 165.76, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T03:32:31""}"
TXN_08835,Transaction,TXN_08835,"{""amount"": 111.59, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T03:33:21""}"
TXN_08836,Transaction,TXN_08836,"{""amount"": 86525.41, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T03:39:33""}"
TXN_08837,Transaction,TXN_08837,"{""amount"": 70.39, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""WALLET"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T03:40:27""}"
TXN_08838,Transaction,TXN_08838,"{""amount"": 385.7, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T03:57:52""}"
TXN_08839,Transaction,TXN_08839,"{""amount"": 14726.85, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T04:01:08""}"
TXN_08840,Transaction,TXN_08840,"{""amount"": 194.03, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T04:01:46""}"
TXN_08841,Transaction,TXN_08841,"{""amount"": 282.43, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T04:05:34""}"
TXN_08842,Transaction,TXN_08842,"{""amount"": 13405.05, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T04:10:31""}"
TXN_08843,Transaction,TXN_08843,"{""amount"": 14350.04, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T04:11:30""}"
TXN_08844,Transaction,TXN_08844,"{""amount"": 6764.81, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-02-23T04:12:47""}"
TXN_08845,Transaction,TXN_08845,"{""amount"": 622.94, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T04:19:53""}"
TXN_08846,Transaction,TXN_08846,"{""amount"": 149.11, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T04:22:51""}"
TXN_08847,Transaction,TXN_08847,"{""amount"": 586.32, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T04:23:41""}"
TXN_08848,Transaction,TXN_08848,"{""amount"": 13507.56, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T04:24:28""}"
TXN_08849,Transaction,TXN_08849,"{""amount"": 6079.45, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T04:27:53""}"
TXN_08850,Transaction,TXN_08850,"{""amount"": 242.74, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T04:30:05""}"
TXN_08851,Transaction,TXN_08851,"{""amount"": 4206.22, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T04:33:36""}"
TXN_08852,Transaction,TXN_08852,"{""amount"": 189.25, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-23T04:44:42""}"
TXN_08853,Transaction,TXN_08853,"{""amount"": 13018.49, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T04:45:18""}"
TXN_08854,Transaction,TXN_08854,"{""amount"": 77536.3, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T04:47:13""}"
TXN_08855,Transaction,TXN_08855,"{""amount"": 322.41, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""NET_BANKING"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T04:50:56""}"
TXN_08856,Transaction,TXN_08856,"{""amount"": 28815.02, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T05:09:58""}"
TXN_08857,Transaction,TXN_08857,"{""amount"": 351.64, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T05:11:24""}"
TXN_08858,Transaction,TXN_08858,"{""amount"": 12310.26, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T05:22:01""}"
TXN_08859,Transaction,TXN_08859,"{""amount"": 12839.51, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T05:35:08""}"
TXN_08860,Transaction,TXN_08860,"{""amount"": 189.81, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T05:38:59""}"
TXN_08861,Transaction,TXN_08861,"{""amount"": 2547.07, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T05:48:08""}"
TXN_08862,Transaction,TXN_08862,"{""amount"": 14853.76, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T05:50:10""}"
TXN_08863,Transaction,TXN_08863,"{""amount"": 495.53, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-02-23T05:57:57""}"
TXN_08864,Transaction,TXN_08864,"{""amount"": 913.19, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T06:05:28""}"
TXN_08865,Transaction,TXN_08865,"{""amount"": 413.19, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T06:11:05""}"
TXN_08866,Transaction,TXN_08866,"{""amount"": 2631.01, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T06:12:29""}"
TXN_08867,Transaction,TXN_08867,"{""amount"": 310.36, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-23T06:13:53""}"
TXN_08868,Transaction,TXN_08868,"{""amount"": 12944.7, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T06:32:37""}"
TXN_08869,Transaction,TXN_08869,"{""amount"": 230.57, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T06:39:12""}"
TXN_08870,Transaction,TXN_08870,"{""amount"": 252.44, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Pune"", ""timestamp"": ""2026-02-23T06:40:02""}"
TXN_08871,Transaction,TXN_08871,"{""amount"": 86752.43, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T06:41:33""}"
TXN_08872,Transaction,TXN_08872,"{""amount"": 13871.35, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T06:43:00""}"
TXN_08873,Transaction,TXN_08873,"{""amount"": 442.5, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T06:47:24""}"
TXN_08874,Transaction,TXN_08874,"{""amount"": 94.92, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T06:49:54""}"
TXN_08875,Transaction,TXN_08875,"{""amount"": 76.24, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T06:58:01""}"
TXN_08876,Transaction,TXN_08876,"{""amount"": 106.57, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T07:26:22""}"
TXN_08877,Transaction,TXN_08877,"{""amount"": 66.33, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T07:27:39""}"
TXN_08878,Transaction,TXN_08878,"{""amount"": 218.65, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T07:38:08""}"
TXN_08879,Transaction,TXN_08879,"{""amount"": 2376.29, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-02-23T07:45:20""}"
TXN_08880,Transaction,TXN_08880,"{""amount"": 313.21, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T07:51:44""}"
TXN_08881,Transaction,TXN_08881,"{""amount"": 13684.78, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T07:53:15""}"
TXN_08882,Transaction,TXN_08882,"{""amount"": 1500.0, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T08:04:27""}"
TXN_08883,Transaction,TXN_08883,"{""amount"": 700.25, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T08:12:54""}"
TXN_08884,Transaction,TXN_08884,"{""amount"": 7743.65, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T08:27:27""}"
TXN_08885,Transaction,TXN_08885,"{""amount"": 258.7, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T08:29:32""}"
TXN_08886,Transaction,TXN_08886,"{""amount"": 7932.34, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-23T08:36:24""}"
TXN_08887,Transaction,TXN_08887,"{""amount"": 2340.38, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T08:37:06""}"
TXN_08888,Transaction,TXN_08888,"{""amount"": 891.06, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T08:39:47""}"
TXN_08889,Transaction,TXN_08889,"{""amount"": 83.53, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Surat"", ""timestamp"": ""2026-02-23T08:45:32""}"
TXN_08890,Transaction,TXN_08890,"{""amount"": 2158.94, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T08:50:30""}"
TXN_08891,Transaction,TXN_08891,"{""amount"": 221.95, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T08:51:21""}"
TXN_08892,Transaction,TXN_08892,"{""amount"": 235.71, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T08:52:46""}"
TXN_08893,Transaction,TXN_08893,"{""amount"": 1229.49, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Jaipur"", ""timestamp"": ""2026-02-23T08:54:39""}"
TXN_08894,Transaction,TXN_08894,"{""amount"": 128.35, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Surat"", ""timestamp"": ""2026-02-23T08:55:30""}"
TXN_08895,Transaction,TXN_08895,"{""amount"": 6497.71, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-23T09:01:11""}"
TXN_08896,Transaction,TXN_08896,"{""amount"": 5959.28, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T09:03:00""}"
TXN_08897,Transaction,TXN_08897,"{""amount"": 125.54, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T09:05:22""}"
TXN_08898,Transaction,TXN_08898,"{""amount"": 108.18, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T09:07:12""}"
TXN_08899,Transaction,TXN_08899,"{""amount"": 56.77, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T09:15:08""}"
TXN_08900,Transaction,TXN_08900,"{""amount"": 45666.68, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-23T09:20:21""}"
TXN_08901,Transaction,TXN_08901,"{""amount"": 14042.67, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Kolkata"", ""timestamp"": ""2026-02-23T09:20:24""}"
TXN_08902,Transaction,TXN_08902,"{""amount"": 455.29, ""currency"": ""INR"", ""status"": ""PENDING"", ""payment_type"": ""UPI"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T09:28:03""}"
TXN_08903,Transaction,TXN_08903,"{""amount"": 9787.69, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T09:34:53""}"
TXN_08904,Transaction,TXN_08904,"{""amount"": 482.27, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T09:39:01""}"
TXN_08905,Transaction,TXN_08905,"{""amount"": 77122.04, ""currency"": ""INR"", ""status"": ""FAILED"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Mumbai"", ""timestamp"": ""2026-02-23T09:51:47""}"
TXN_08906,Transaction,TXN_08906,"{""amount"": 251.09, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Chennai"", ""timestamp"": ""2026-02-23T09:55:39""}"
TXN_08907,Transaction,TXN_08907,"{""amount"": 206.87, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""WALLET"", ""city"": ""Bengaluru"", ""timestamp"": ""2026-02-23T10:09:20""}"
TXN_08908,Transaction,TXN_08908,"{""amount"": 11994.38, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Hyderabad"", ""timestamp"": ""2026-02-23T10:13:05""}"
TXN_08909,Transaction,TXN_08909,"{""amount"": 3058.15, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Pune"", ""timestamp"": ""2026-02-23T10:15:40""}"
TXN_08910,Transaction,TXN_08910,"{""amount"": 162.83, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""CREDIT_CARD"", ""city"": ""Delhi"", ""timestamp"": ""2026-02-23T10:23:21""}"
TXN_08911,Transaction,TXN_08911,"{""amount"": 669.45, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""UPI"", ""city"": ""Ahmedabad"", ""timestamp"": ""2026-02-23T10:28:05""}"
TXN_08912,Transaction,TXN_08912,"{""amount"": 110.92, ""currency"": ""INR"", ""status"": ""SUCCESS"", ""payment_type"": ""DEBIT_CARD"", ""city"": ""Surat"", ""timestamp"": ""2026-02-23T10:34:23""}"
