transaction_id,customer_id,merchant_id,device_id,ip_id,payment_method_id,timestamp,amount,currency,transaction_status,payment_type,city,is_fraud,fraud_ring_id,fraud_type
TXN_09290,CUST_01709,MERCH_0089,DEV_0322,IP_00279,PM_0493,2026-02-25T12:53:48,264.31,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_09291,CUST_00198,MERCH_0059,DEV_0385,IP_00845,PM_0343,2026-02-25T13:00:57,360.35,INR,SUCCESS,UPI,Jaipur,0,,
TXN_09292,CUST_01315,MERCH_0046,DEV_0317,IP_00264,PM_0314,2026-02-25T13:07:48,94.85,INR,SUCCESS,UPI,Delhi,0,,
TXN_09293,CUST_00536,MERCH_0001,DEV_0272,IP_00570,PM_0200,2026-02-25T13:18:50,225.64,INR,SUCCESS,UPI,Delhi,0,,
TXN_09294,CUST_00036,MERCH_0060,DEV_0414,IP_00618,PM_0035,2026-02-25T13:21:53,127.78,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09295,CUST_01104,MERCH_0028,DEV_0309,IP_00075,PM_0025,2026-02-25T13:25:47,69.04,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09296,CUST_01627,MERCH_0001,DEV_0438,IP_00289,PM_0103,2026-02-25T13:26:46,203.39,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09297,CUST_01212,MERCH_0081,DEV_0349,IP_00601,PM_0426,2026-02-25T13:28:27,9772.5,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_09298,CUST_00210,MERCH_0031,DEV_0387,IP_00041,PM_0274,2026-02-25T13:32:04,483.68,INR,SUCCESS,UPI,Delhi,0,,
TXN_09299,CUST_00611,MERCH_0024,DEV_0127,IP_00696,PM_0338,2026-02-25T13:38:37,55.69,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_09300,CUST_00113,MERCH_0022,DEV_0121,IP_00972,PM_0283,2026-02-25T13:39:16,383.99,INR,PENDING,UPI,Ahmedabad,0,,
TXN_09301,CUST_00049,MERCH_0023,DEV_0172,IP_00335,PM_0146,2026-02-25T13:39:40,59772.73,INR,SUCCESS,UPI,Kolkata,1,RING_05,merchant_targeting
TXN_09302,CUST_01692,MERCH_0025,DEV_0456,IP_00042,PM_0357,2026-02-25T13:42:32,1500.0,INR,SUCCESS,WALLET,Ahmedabad,0,,
TXN_09303,CUST_00468,MERCH_0029,DEV_0118,IP_00973,PM_0335,2026-02-25T13:43:02,3184.03,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_09304,CUST_01397,MERCH_0034,DEV_0404,IP_00726,PM_0428,2026-02-25T13:58:15,594.45,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_09305,CUST_00739,MERCH_0057,DEV_0491,IP_00830,PM_0192,2026-02-25T14:06:20,34056.65,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_09306,CUST_01242,MERCH_0013,DEV_0373,IP_00669,PM_0373,2026-02-25T14:11:05,1785.32,INR,SUCCESS,UPI,Jaipur,0,,
TXN_09307,CUST_01082,MERCH_0074,DEV_0396,IP_00557,PM_0109,2026-02-25T14:11:59,8438.09,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09308,CUST_01476,MERCH_0009,DEV_0338,IP_00578,PM_0423,2026-02-25T14:13:17,382.91,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_09309,CUST_00652,MERCH_0003,DEV_0123,IP_00627,PM_0267,2026-02-25T14:19:58,656.03,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09310,CUST_00491,MERCH_0002,DEV_0295,IP_00546,PM_0166,2026-02-25T14:25:32,540.66,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09311,CUST_01417,MERCH_0025,DEV_0288,IP_00159,PM_0370,2026-02-25T14:31:44,68.63,INR,SUCCESS,UPI,Pune,0,,
TXN_09312,CUST_01248,MERCH_0035,DEV_0211,IP_00779,PM_0265,2026-02-25T14:36:37,203.3,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09313,CUST_00645,MERCH_0063,DEV_0216,IP_00389,PM_0270,2026-02-25T14:42:53,74.14,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_09314,CUST_00364,MERCH_0061,DEV_0199,IP_00240,PM_0277,2026-02-25T14:49:18,11859.99,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09315,CUST_01977,MERCH_0042,DEV_0322,IP_00079,PM_0245,2026-02-25T14:50:22,27878.32,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_09316,CUST_00986,MERCH_0088,DEV_0183,IP_00705,PM_0091,2026-02-25T14:59:19,42750.65,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09317,CUST_00344,MERCH_0009,DEV_0380,IP_00225,PM_0226,2026-02-25T15:12:08,476.13,INR,SUCCESS,WALLET,Chennai,0,,
TXN_09318,CUST_00837,MERCH_0092,DEV_0473,IP_00006,PM_0241,2026-02-25T15:14:10,732.82,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09319,CUST_00461,MERCH_0065,DEV_0008,IP_00363,PM_0331,2026-02-25T15:16:28,193.8,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_09320,CUST_01000,MERCH_0080,DEV_0041,IP_00424,PM_0360,2026-02-25T15:19:18,8957.08,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09321,CUST_01452,MERCH_0072,DEV_0005,IP_00001,PM_0022,2026-02-25T16:04:41,50.23,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_09322,CUST_01149,MERCH_0078,DEV_0016,IP_00831,PM_0187,2026-02-25T16:06:46,1500.0,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_09323,CUST_01282,MERCH_0096,DEV_0133,IP_00937,PM_0312,2026-02-25T16:10:28,290.9,INR,SUCCESS,UPI,Chennai,0,,
TXN_09324,CUST_00019,MERCH_0049,DEV_0476,IP_00045,PM_0299,2026-02-25T16:12:34,6696.92,INR,SUCCESS,UPI,Chennai,1,RING_02,shared_ip
TXN_09325,CUST_01669,MERCH_0096,DEV_0070,IP_00395,PM_0104,2026-02-25T16:49:01,203.08,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_09326,CUST_01794,MERCH_0036,DEV_0414,IP_00863,PM_0173,2026-02-25T16:58:59,323.54,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_09327,CUST_00823,MERCH_0001,DEV_0309,IP_00195,PM_0065,2026-02-25T17:14:28,194.76,INR,SUCCESS,UPI,Delhi,0,,
TXN_09328,CUST_00007,MERCH_0056,DEV_0321,IP_00860,PM_0135,2026-02-25T17:20:42,186.52,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09329,CUST_00330,MERCH_0052,DEV_0409,IP_00988,PM_0356,2026-02-25T17:29:12,10724.93,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_09330,CUST_00025,MERCH_0075,DEV_0313,IP_00170,PM_0055,2026-02-25T17:31:50,1220.26,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09331,CUST_00933,MERCH_0081,DEV_0205,IP_00647,PM_0403,2026-02-25T17:47:49,220.75,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09332,CUST_00017,MERCH_0006,DEV_0106,IP_00649,PM_0094,2026-02-25T17:51:34,329.18,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09333,CUST_01168,MERCH_0085,DEV_0471,IP_00981,PM_0491,2026-02-25T17:57:17,2655.58,INR,SUCCESS,DEBIT_CARD,Ahmedabad,0,,
TXN_09334,CUST_01633,MERCH_0044,DEV_0033,IP_00386,PM_0309,2026-02-25T18:55:31,10172.1,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_09335,CUST_00227,MERCH_0062,DEV_0100,IP_00639,PM_0458,2026-02-25T19:19:53,14498.2,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09336,CUST_00057,MERCH_0078,DEV_0499,IP_00415,PM_0154,2026-02-25T19:55:37,8942.29,INR,SUCCESS,UPI,Delhi,1,RING_06,geographic
TXN_09337,CUST_01225,MERCH_0002,DEV_0308,IP_00916,PM_0343,2026-02-25T20:18:38,11746.21,INR,SUCCESS,UPI,Pune,0,,
TXN_09338,CUST_00043,MERCH_0039,DEV_0060,IP_00423,PM_0250,2026-02-25T20:49:04,342.84,INR,SUCCESS,UPI,Pune,0,,
TXN_09339,CUST_01203,MERCH_0036,DEV_0230,IP_00953,PM_0252,2026-02-25T22:55:52,8368.79,INR,SUCCESS,UPI,Delhi,0,,
TXN_09340,CUST_00028,MERCH_0021,DEV_0176,IP_00512,PM_0088,2026-02-25T23:37:59,45758.04,INR,SUCCESS,UPI,Bengaluru,1,RING_03,shared_payment
TXN_09341,CUST_00291,MERCH_0072,DEV_0271,IP_00655,PM_0102,2026-02-25T23:50:46,209.9,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09342,CUST_01545,MERCH_0022,DEV_0431,IP_00922,PM_0314,2026-02-26T00:08:59,6221.14,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09343,CUST_00764,MERCH_0049,DEV_0190,IP_00552,PM_0429,2026-02-26T00:19:26,4627.66,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09344,CUST_00316,MERCH_0071,DEV_0280,IP_00560,PM_0465,2026-02-26T00:27:18,3977.23,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_09345,CUST_00331,MERCH_0059,DEV_0035,IP_00078,PM_0364,2026-02-26T00:48:34,14093.56,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_09346,CUST_01887,MERCH_0042,DEV_0107,IP_00888,PM_0500,2026-02-26T01:11:54,275.84,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_09347,CUST_00917,MERCH_0012,DEV_0001,IP_00667,PM_0447,2026-02-26T01:12:35,9201.84,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09348,CUST_00858,MERCH_0012,DEV_0455,IP_00663,PM_0137,2026-02-26T01:20:17,403.15,INR,FAILED,CREDIT_CARD,Surat,0,,
TXN_09349,CUST_00961,MERCH_0009,DEV_0142,IP_00028,PM_0126,2026-02-26T01:30:20,224.57,INR,FAILED,UPI,Kolkata,0,,
TXN_09350,CUST_01279,MERCH_0059,DEV_0193,IP_00828,PM_0455,2026-02-26T01:35:37,2542.31,INR,SUCCESS,UPI,Pune,0,,
TXN_09351,CUST_01965,MERCH_0052,DEV_0035,IP_00865,PM_0418,2026-02-26T01:44:41,23372.55,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09352,CUST_01129,MERCH_0081,DEV_0208,IP_00438,PM_0254,2026-02-26T01:54:57,10841.09,INR,SUCCESS,CREDIT_CARD,Kolkata,0,,
TXN_09353,CUST_01165,MERCH_0054,DEV_0302,IP_00061,PM_0427,2026-02-26T02:09:32,7296.31,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09354,CUST_01949,MERCH_0034,DEV_0097,IP_00724,PM_0091,2026-02-26T02:14:50,746.83,INR,SUCCESS,UPI,Delhi,0,,
TXN_09355,CUST_00564,MERCH_0003,DEV_0205,IP_00297,PM_0284,2026-02-26T02:28:09,688.91,INR,SUCCESS,CREDIT_CARD,Ahmedabad,0,,
TXN_09356,CUST_01065,MERCH_0007,DEV_0290,IP_00153,PM_0360,2026-02-26T02:29:39,238.55,INR,SUCCESS,UPI,Pune,0,,
TXN_09357,CUST_01583,MERCH_0005,DEV_0215,IP_00753,PM_0208,2026-02-26T02:38:40,3622.76,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_09358,CUST_00019,MERCH_0047,DEV_0476,IP_00045,PM_0299,2026-02-26T02:40:43,2811.6,INR,SUCCESS,UPI,Chennai,1,RING_02,shared_ip
TXN_09359,CUST_01942,MERCH_0098,DEV_0211,IP_00877,PM_0104,2026-02-26T02:40:58,14632.31,INR,SUCCESS,CREDIT_CARD,Surat,0,,
TXN_09360,CUST_00124,MERCH_0026,DEV_0322,IP_00684,PM_0422,2026-02-26T02:41:27,91485.45,INR,SUCCESS,UPI,Jaipur,0,,
TXN_09361,CUST_00091,MERCH_0025,DEV_0286,IP_00173,PM_0102,2026-02-26T02:45:05,4230.14,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09362,CUST_00868,MERCH_0093,DEV_0259,IP_00853,PM_0349,2026-02-26T02:48:30,9544.27,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_09363,CUST_00114,MERCH_0014,DEV_0225,IP_00675,PM_0265,2026-02-26T02:51:23,13772.2,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09364,CUST_00433,MERCH_0064,DEV_0345,IP_00528,PM_0326,2026-02-26T03:02:23,11863.84,INR,SUCCESS,UPI,Chennai,0,,
TXN_09365,CUST_01366,MERCH_0082,DEV_0380,IP_00003,PM_0335,2026-02-26T03:13:41,235.11,INR,SUCCESS,DEBIT_CARD,Mumbai,0,,
TXN_09366,CUST_00022,MERCH_0049,DEV_0058,IP_00045,PM_0146,2026-02-26T03:17:50,3144.04,INR,SUCCESS,UPI,Kolkata,1,RING_02,shared_ip
TXN_09367,CUST_01957,MERCH_0095,DEV_0195,IP_00456,PM_0192,2026-02-26T03:18:57,234.32,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_09368,CUST_01335,MERCH_0025,DEV_0108,IP_00475,PM_0027,2026-02-26T03:21:11,8106.72,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_09369,CUST_01735,MERCH_0017,DEV_0068,IP_00999,PM_0092,2026-02-26T03:26:44,444.55,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_09370,CUST_00616,MERCH_0041,DEV_0325,IP_00278,PM_0271,2026-02-26T03:33:15,186.8,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_09371,CUST_01232,MERCH_0019,DEV_0263,IP_00277,PM_0104,2026-02-26T03:41:08,2789.28,INR,SUCCESS,CREDIT_CARD,Mumbai,0,,
TXN_09372,CUST_01921,MERCH_0073,DEV_0270,IP_00973,PM_0132,2026-02-26T03:46:54,6093.49,INR,SUCCESS,UPI,Jaipur,0,,
TXN_09373,CUST_00939,MERCH_0044,DEV_0052,IP_00825,PM_0337,2026-02-26T03:47:41,13846.29,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_09374,CUST_01269,MERCH_0068,DEV_0191,IP_00378,PM_0308,2026-02-26T03:47:46,6001.5,INR,SUCCESS,CREDIT_CARD,Pune,0,,
TXN_09375,CUST_00795,MERCH_0082,DEV_0352,IP_00241,PM_0045,2026-02-26T03:50:47,307.84,INR,SUCCESS,CREDIT_CARD,Kolkata,0,,
TXN_09376,CUST_01948,MERCH_0038,DEV_0272,IP_00597,PM_0446,2026-02-26T03:53:05,14149.72,INR,PENDING,UPI,Chennai,0,,
TXN_09377,CUST_00752,MERCH_0070,DEV_0239,IP_00130,PM_0129,2026-02-26T04:07:46,76.94,INR,SUCCESS,DEBIT_CARD,Jaipur,0,,
TXN_09378,CUST_01894,MERCH_0007,DEV_0271,IP_00678,PM_0173,2026-02-26T04:15:27,339.03,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_09379,CUST_00398,MERCH_0046,DEV_0315,IP_00979,PM_0173,2026-02-26T04:21:02,52955.06,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_09380,CUST_01052,MERCH_0008,DEV_0123,IP_00232,PM_0318,2026-02-26T04:29:13,239.91,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_09381,CUST_01556,MERCH_0078,DEV_0304,IP_00080,PM_0445,2026-02-26T04:48:18,653.76,INR,SUCCESS,NET_BANKING,Delhi,0,,
TXN_09382,CUST_01743,MERCH_0025,DEV_0073,IP_00258,PM_0018,2026-02-26T04:49:10,13523.22,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09383,CUST_00950,MERCH_0076,DEV_0282,IP_00757,PM_0299,2026-02-26T05:10:52,143.12,INR,SUCCESS,UPI,Surat,0,,
TXN_09384,CUST_01185,MERCH_0090,DEV_0431,IP_00010,PM_0347,2026-02-26T05:33:43,14545.8,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_09385,CUST_01309,MERCH_0020,DEV_0392,IP_00114,PM_0108,2026-02-26T05:36:36,170.54,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_09386,CUST_01530,MERCH_0099,DEV_0090,IP_00353,PM_0302,2026-02-26T05:39:15,734.43,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09387,CUST_01823,MERCH_0049,DEV_0002,IP_00125,PM_0147,2026-02-26T05:40:26,351.02,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09388,CUST_00646,MERCH_0039,DEV_0421,IP_00674,PM_0417,2026-02-26T05:51:32,391.09,INR,SUCCESS,DEBIT_CARD,Mumbai,0,,
TXN_09389,CUST_01115,MERCH_0005,DEV_0012,IP_00094,PM_0487,2026-02-26T05:52:31,570.51,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_09390,CUST_00837,MERCH_0100,DEV_0473,IP_00553,PM_0241,2026-02-26T05:54:20,660.87,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09391,CUST_01607,MERCH_0022,DEV_0226,IP_00641,PM_0355,2026-02-26T05:55:05,263.65,INR,SUCCESS,DEBIT_CARD,Jaipur,0,,
TXN_09392,CUST_00542,MERCH_0068,DEV_0390,IP_00417,PM_0305,2026-02-26T05:55:43,7899.98,INR,SUCCESS,UPI,Jaipur,0,,
TXN_09393,CUST_00998,MERCH_0052,DEV_0384,IP_00852,PM_0199,2026-02-26T05:55:59,3003.01,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_09394,CUST_01809,MERCH_0046,DEV_0097,IP_00941,PM_0212,2026-02-26T05:58:08,622.33,INR,SUCCESS,UPI,Chennai,0,,
TXN_09395,CUST_00663,MERCH_0078,DEV_0160,IP_00164,PM_0114,2026-02-26T06:00:55,109.23,INR,SUCCESS,DEBIT_CARD,Surat,0,,
TXN_09396,CUST_00049,MERCH_0057,DEV_0172,IP_00472,PM_0146,2026-02-26T06:02:02,38869.72,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09397,CUST_01904,MERCH_0039,DEV_0087,IP_00796,PM_0229,2026-02-26T06:16:59,173.83,INR,SUCCESS,UPI,Chennai,0,,
TXN_09398,CUST_00880,MERCH_0046,DEV_0049,IP_00001,PM_0409,2026-02-26T06:19:07,422.99,INR,SUCCESS,CREDIT_CARD,Jaipur,0,,
TXN_09399,CUST_01019,MERCH_0090,DEV_0469,IP_00437,PM_0260,2026-02-26T06:44:04,4496.13,INR,SUCCESS,DEBIT_CARD,Chennai,0,,
TXN_09400,CUST_01491,MERCH_0098,DEV_0133,IP_00595,PM_0497,2026-02-26T06:48:26,264.18,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_09401,CUST_00054,MERCH_0028,DEV_0469,IP_00948,PM_0236,2026-02-26T06:55:45,26856.84,INR,SUCCESS,CREDIT_CARD,Chennai,1,RING_06,geographic
TXN_09402,CUST_01750,MERCH_0087,DEV_0372,IP_00539,PM_0110,2026-02-26T07:03:03,14702.99,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_09403,CUST_00377,MERCH_0009,DEV_0418,IP_00764,PM_0383,2026-02-26T07:13:58,342.03,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_09404,CUST_00086,MERCH_0066,DEV_0395,IP_00968,PM_0059,2026-02-26T07:31:45,230.9,INR,SUCCESS,DEBIT_CARD,Hyderabad,0,,
TXN_09405,CUST_01145,MERCH_0097,DEV_0348,IP_00508,PM_0195,2026-02-26T07:32:35,293.02,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09406,CUST_01746,MERCH_0043,DEV_0454,IP_00821,PM_0321,2026-02-26T07:35:53,916.16,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09407,CUST_00821,MERCH_0056,DEV_0245,IP_00410,PM_0238,2026-02-26T07:41:29,10339.39,INR,SUCCESS,UPI,Jaipur,0,,
TXN_09408,CUST_00876,MERCH_0089,DEV_0096,IP_00369,PM_0124,2026-02-26T07:51:42,132.84,INR,SUCCESS,UPI,Delhi,0,,
TXN_09409,CUST_01840,MERCH_0081,DEV_0353,IP_00347,PM_0474,2026-02-26T08:04:25,1500.0,INR,SUCCESS,UPI,Pune,0,,
TXN_09410,CUST_00640,MERCH_0049,DEV_0140,IP_00313,PM_0229,2026-02-26T08:14:59,45969.36,INR,SUCCESS,UPI,Chennai,0,,
TXN_09411,CUST_01923,MERCH_0054,DEV_0321,IP_00813,PM_0006,2026-02-26T08:30:33,10321.6,INR,SUCCESS,NET_BANKING,Pune,0,,
TXN_09412,CUST_00311,MERCH_0061,DEV_0128,IP_00774,PM_0328,2026-02-26T08:30:51,2133.43,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_09413,CUST_01594,MERCH_0019,DEV_0013,IP_00428,PM_0022,2026-02-26T08:37:54,130.68,INR,PENDING,DEBIT_CARD,Surat,0,,
TXN_09414,CUST_01347,MERCH_0068,DEV_0482,IP_00587,PM_0139,2026-02-26T08:55:55,52.06,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09415,CUST_00601,MERCH_0014,DEV_0337,IP_00990,PM_0294,2026-02-26T09:08:39,72.11,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09416,CUST_01827,MERCH_0091,DEV_0376,IP_00955,PM_0244,2026-02-26T09:11:19,751.64,INR,SUCCESS,UPI,Surat,0,,
TXN_09417,CUST_00913,MERCH_0084,DEV_0109,IP_00789,PM_0222,2026-02-26T09:12:54,298.93,INR,SUCCESS,DEBIT_CARD,Ahmedabad,0,,
TXN_09418,CUST_01828,MERCH_0063,DEV_0188,IP_00158,PM_0131,2026-02-26T09:21:03,368.22,INR,SUCCESS,CREDIT_CARD,Bengaluru,0,,
TXN_09419,CUST_00933,MERCH_0081,DEV_0205,IP_00647,PM_0403,2026-02-26T09:26:12,48278.58,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09420,CUST_00814,MERCH_0011,DEV_0448,IP_00899,PM_0461,2026-02-26T09:26:18,22811.14,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09421,CUST_01495,MERCH_0039,DEV_0199,IP_00022,PM_0149,2026-02-26T09:32:16,12965.86,INR,SUCCESS,UPI,Chennai,0,,
TXN_09422,CUST_00646,MERCH_0020,DEV_0421,IP_00674,PM_0046,2026-02-26T09:35:41,10001.19,INR,SUCCESS,UPI,Mumbai,0,,
TXN_09423,CUST_01469,MERCH_0048,DEV_0176,IP_00692,PM_0382,2026-02-26T09:38:07,233.51,INR,SUCCESS,CREDIT_CARD,Hyderabad,0,,
TXN_09424,CUST_01109,MERCH_0080,DEV_0235,IP_00640,PM_0046,2026-02-26T09:48:57,309.2,INR,FAILED,UPI,Bengaluru,0,,
TXN_09425,CUST_01734,MERCH_0098,DEV_0262,IP_00458,PM_0139,2026-02-26T09:51:43,632.98,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09426,CUST_01780,MERCH_0072,DEV_0151,IP_00831,PM_0049,2026-02-26T09:57:55,366.47,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09427,CUST_01240,MERCH_0080,DEV_0133,IP_00419,PM_0235,2026-02-26T09:59:41,277.1,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09428,CUST_00287,MERCH_0058,DEV_0089,IP_00339,PM_0013,2026-02-26T10:02:05,328.6,INR,SUCCESS,WALLET,Ahmedabad,0,,
TXN_09429,CUST_01931,MERCH_0056,DEV_0099,IP_00819,PM_0045,2026-02-26T10:03:15,1011.76,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_09430,CUST_01696,MERCH_0089,DEV_0450,IP_00577,PM_0099,2026-02-26T10:03:29,9634.77,INR,SUCCESS,UPI,Ahmedabad,0,,
TXN_09431,CUST_00536,MERCH_0028,DEV_0272,IP_00570,PM_0200,2026-02-26T10:06:46,92.01,INR,SUCCESS,UPI,Delhi,0,,
TXN_09432,CUST_01933,MERCH_0028,DEV_0115,IP_00325,PM_0281,2026-02-26T10:08:36,14016.57,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09433,CUST_01440,MERCH_0090,DEV_0353,IP_00481,PM_0286,2026-02-26T10:09:01,926.58,INR,SUCCESS,DEBIT_CARD,Pune,0,,
TXN_09434,CUST_00288,MERCH_0083,DEV_0249,IP_00128,PM_0336,2026-02-26T10:17:29,10014.38,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09435,CUST_00939,MERCH_0090,DEV_0227,IP_00785,PM_0337,2026-02-26T10:25:48,934.18,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_09436,CUST_01542,MERCH_0020,DEV_0025,IP_00011,PM_0069,2026-02-26T10:44:58,251.8,INR,FAILED,UPI,Kolkata,0,,
TXN_09437,CUST_01501,MERCH_0014,DEV_0156,IP_00748,PM_0360,2026-02-26T10:47:04,2967.44,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09438,CUST_00120,MERCH_0027,DEV_0110,IP_00038,PM_0132,2026-02-26T10:57:10,3915.08,INR,SUCCESS,UPI,Surat,0,,
TXN_09439,CUST_01631,MERCH_0089,DEV_0389,IP_00005,PM_0060,2026-02-26T10:59:03,163.55,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09440,CUST_01318,MERCH_0098,DEV_0168,IP_00795,PM_0089,2026-02-26T11:00:44,219.24,INR,SUCCESS,UPI,Kolkata,0,,
TXN_09441,CUST_00455,MERCH_0019,DEV_0319,IP_00727,PM_0201,2026-02-26T11:02:40,117.38,INR,SUCCESS,CREDIT_CARD,Delhi,0,,
TXN_09442,CUST_01822,MERCH_0092,DEV_0398,IP_00140,PM_0337,2026-02-26T11:04:04,12768.79,INR,SUCCESS,DEBIT_CARD,Delhi,0,,
TXN_09443,CUST_01905,MERCH_0037,DEV_0401,IP_00157,PM_0348,2026-02-26T11:04:38,192.5,INR,SUCCESS,DEBIT_CARD,Mumbai,0,,
TXN_09444,CUST_00030,MERCH_0093,DEV_0007,IP_00984,PM_0289,2026-02-26T11:06:29,23483.12,INR,SUCCESS,UPI,Pune,0,,
TXN_09445,CUST_01889,MERCH_0028,DEV_0017,IP_00932,PM_0466,2026-02-26T11:08:47,74610.22,INR,SUCCESS,UPI,Pune,0,,
TXN_09446,CUST_01945,MERCH_0041,DEV_0433,IP_00702,PM_0282,2026-02-26T11:16:09,3081.48,INR,SUCCESS,UPI,Chennai,0,,
TXN_09447,CUST_01570,MERCH_0049,DEV_0232,IP_00401,PM_0016,2026-02-26T11:25:51,137.89,INR,SUCCESS,UPI,Hyderabad,0,,
TXN_09448,CUST_01189,MERCH_0046,DEV_0057,IP_00904,PM_0386,2026-02-26T11:40:23,552.61,INR,SUCCESS,UPI,Surat,0,,
TXN_09449,CUST_00159,MERCH_0076,DEV_0399,IP_00046,PM_0005,2026-02-26T11:51:12,862.17,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09450,CUST_00595,MERCH_0015,DEV_0225,IP_00794,PM_0456,2026-02-26T11:52:16,177.72,INR,SUCCESS,CREDIT_CARD,Chennai,0,,
TXN_09451,CUST_01734,MERCH_0025,DEV_0262,IP_00458,PM_0139,2026-02-26T11:55:04,2679.85,INR,SUCCESS,UPI,Bengaluru,0,,
TXN_09452,CUST_01651,MERCH_0003,DEV_0113,IP_00686,PM_0088,2026-02-26T11:59:06,13494.41,INR,SUCCESS,UPI,Ahmedabad,0,,
